15masstree_25rps_1baseline_8channels_latency.out,15masstree_25rps_1blender_8channels_latency.out,15masstree_25rps_1bwaves_8channels_latency.out,15masstree_25rps_1cactuBSSN_8channels_latency.out,15masstree_25rps_1cam4_8channels_latency.out,15masstree_25rps_1deepsjeng_8channels_latency.out,15masstree_25rps_1exchange2_8channels_latency.out,15masstree_25rps_1fotonik3d_8channels_latency.out,15masstree_25rps_1gcc_8channels_latency.out,15masstree_25rps_1imagick_8channels_latency.out,15masstree_25rps_1lbm_8channels_latency.out,15masstree_25rps_1leela_8channels_latency.out,15masstree_25rps_1mcf_8channels_latency.out,15masstree_25rps_1nab_8channels_latency.out,15masstree_25rps_1namd_8channels_latency.out,15masstree_25rps_1omnetpp_8channels_latency.out,15masstree_25rps_1parest_8channels_latency.out,15masstree_25rps_1perlbench_8channels_latency.out,15masstree_25rps_1povray_8channels_latency.out,15masstree_25rps_1roms_8channels_latency.out,15masstree_25rps_1wrf_8channels_latency.out,15masstree_25rps_1x264_8channels_latency.out,15masstree_25rps_1xalancbmk_8channels_latency.out,15masstree_25rps_1xz_8channels_latency.out
0,0,17835927,26548521,17662269,25558405,17978371,17680981,0,0,26108375,0,0,17750868,0,17011358,17875636,0,17328544,17645779,16673243,0,0,0
0,0,17978370,26577075,17881755,25760715,18029460,17826774,0,0,26205391,0,0,17827778,0,17187703,17948443,0,17627059,17691291,17450222,0,0,0
0,0,17991147,26537259,17914613,25794694,18032613,18011586,0,0,26081101,0,0,17929482,0,17423072,18091864,0,17675837,17685133,17610286,0,0,0
0,0,18091757,26574457,17972219,25908058,18320509,18059944,0,0,26074149,0,0,18011793,0,17464687,18167628,0,17731987,17921500,18085439,0,0,0
0,0,18063862,26663896,18053489,25818512,18719083,18119821,0,0,26087428,0,0,18017919,0,17453292,18212495,0,18012983,17983714,18215158,0,0,0
0,0,18486071,26677162,18061695,25838544,18812498,18198847,0,0,26215515,0,0,18162407,0,17604994,18215688,0,18481880,18079281,18507879,0,0,0
0,0,18488075,26738520,18266751,25658365,18900878,18290775,0,0,26250535,0,0,18475641,0,17567729,18197906,0,18437071,18177127,18600367,0,0,0
0,0,18634767,26695505,18425740,25952234,19063087,18299807,0,0,26233086,0,0,18882198,0,17737952,18181313,0,18580789,18391551,19120183,0,0,0
0,0,18661028,26821437,18684990,25933575,19304342,18548648,0,0,26178060,0,0,19017359,0,18157500,18511060,0,18761485,18712636,19289901,0,0,0
0,0,18710755,26855075,19534687,25846038,19563383,18700172,0,0,26349760,0,0,19277351,0,18766838,18908124,0,19565409,19381598,19394086,0,0,0
0,0,36620250,50964371,35178570,50530913,36043245,35954779,0,0,51502448,0,0,36994666,0,35454103,37295327,0,36230244,36644142,33097713,0,0,0
0,0,36719289,52094187,36090112,50645036,36145281,36131106,0,0,51527507,0,0,37006176,0,35583159,37350587,0,36638314,36823260,35229541,0,0,0
0,0,36745006,52327055,36887620,50715801,37159093,36367250,0,0,51650566,0,0,37305806,0,35628258,37656014,0,36739877,36957581,35252584,0,0,0
0,0,36804940,52360598,37039529,50961016,37453340,36850016,0,0,51530600,0,0,37358746,0,36208680,37729951,0,36904043,37054279,35572272,0,0,0
0,0,36900907,52371537,37113244,50797444,37581514,37621489,0,0,51591414,0,0,37656135,0,36684404,37754915,0,37041577,37129597,35993049,0,0,0
0,0,37434444,52422758,37534899,50966398,37606217,37678978,0,0,51563842,0,0,37686236,0,36799162,37767288,0,37087139,37235755,36353985,0,0,0
0,0,37506241,52393073,37666461,51043657,38011830,37783167,0,0,51571451,0,0,37879817,0,36924315,37874487,0,37224555,37354459,37216148,0,0,0
0,0,37967207,52437639,37790220,51184063,38135314,37861376,0,0,51692994,0,0,38152950,0,36949818,38010857,0,37349283,37648513,37167273,0,0,0
0,0,38079359,52433765,37895566,51284207,38152080,37927587,0,0,51777840,0,0,38225934,0,37103536,37976413,0,37774854,37974756,37864965,0,0,0
0,0,38344443,52566512,38005408,50991190,39027914,38143723,0,0,51650366,0,0,38580548,0,37169177,38088449,0,38195854,38139789,38172301,0,0,0
0,0,38847905,52603175,38050443,51205353,39049475,38359482,0,0,51885496,0,0,38598380,0,37332643,38195925,0,38191821,38425768,38421213,0,0,0
0,0,38843638,52560821,38076236,51402784,39366756,38395862,0,0,51771710,0,0,38814350,0,37464676,38454836,0,38804326,38625388,38864980,0,0,0
0,0,39166263,52687314,38072064,51294807,39673872,38454664,0,0,51853412,0,0,39078795,0,37680661,38505804,0,38906137,39494838,39980600,0,0,0
0,0,39211281,52800522,38531761,51399215,39719047,38545198,0,0,51911595,0,0,39427083,0,38294840,38813788,0,39392670,39942002,40036341,0,0,0
0,0,39605983,52779704,38905386,51238774,39741171,38719921,0,0,51982120,0,0,39935633,0,39582129,39454035,0,40646947,40071186,40527407,0,0,0
0,0,14216769,17065017,14036869,17120363,14421728,14381293,0,0,17333575,0,0,14503859,0,14166143,13971433,0,14411456,14205420,13875641,0,0,0
0,0,14443495,17468910,14048481,17136928,14439455,14612042,0,0,17334836,0,0,14672310,0,14315845,14315739,0,14696349,14295848,13985109,0,0,0
0,0,14611377,17480982,14138867,17126759,14613160,14730551,0,0,17397727,0,0,14748478,0,14484299,14380451,0,14726537,14507078,14338461,0,0,0
0,0,14799184,17514497,14254464,17165697,14677559,14732582,0,0,17448339,0,0,14783710,0,14489423,14498702,0,14794028,14644315,14514233,0,0,0
0,0,14819979,17504797,14432253,17186946,14705676,14769008,0,0,17338835,0,0,14779472,0,14581967,14515288,0,14810934,14664247,14538251,0,0,0
0,0,14860479,17523480,14498777,17260784,14781756,14761629,0,0,17409448,0,0,14809734,0,14727512,14636118,0,14833691,14707587,14573387,0,0,0
0,0,14855533,17516350,14593338,17299471,14812890,14770103,0,0,17327959,0,0,14872144,0,14750387,14688998,0,14998977,14713959,14625522,0,0,0
0,0,14954202,17556503,14650640,17139594,14858444,14812748,0,0,17392391,0,0,15008412,0,14824292,14752311,0,15018652,14854617,14727421,0,0,0
0,0,14938499,17568511,14792073,17369511,14885469,14839682,0,0,17397196,0,0,15010282,0,14857489,14766306,0,15027975,14953150,14759610,0,0,0
0,0,15002045,17558548,14828319,17339246,14886737,14832477,0,0,17395484,0,0,15035369,0,14911568,14881398,0,15050967,14943827,14839556,0,0,0
0,0,14999830,17618086,14875129,17274625,14920823,14918087,0,0,17474170,0,0,15072762,0,14921166,14916820,0,15037368,15054057,14798243,0,0,0
0,0,15004215,17647302,14956298,17353324,15014360,14932300,0,0,17398272,0,0,15201705,0,14955282,14923092,0,15096770,15145544,14912695,0,0,0
0,0,15147647,17659277,15111269,17312691,15053958,14962417,0,0,17480339,0,0,15203854,0,15076800,14968684,0,15085191,15145465,14982270,0,0,0
0,0,15240263,17645674,16346199,17260768,15225732,14994809,0,0,17415067,0,0,15338073,0,15060213,15069630,0,15138320,15201523,15146484,0,0,0
0,0,15266174,17707445,16529228,17347274,15213295,15451244,0,0,17472765,0,0,15514699,0,15138138,15036439,0,15158952,15207056,15277507,0,0,0
0,0,36244033,45528126,35615698,45245845,36073522,36540462,0,0,45770296,0,0,36846096,0,35922776,35745993,0,36950264,36019132,34862610,0,0,0
0,0,36532142,46176277,35919551,45273201,36681645,36682775,0,0,45844772,0,0,37246667,0,36220061,36098380,0,37385883,36482167,35422611,0,0,0
0,0,36816018,46287377,36215052,45297984,36721304,37186217,0,0,45903017,0,0,37605406,0,36504109,36510021,0,37433790,36619295,36163797,0,0,0
0,0,37316533,46259840,36358442,45242929,36754690,37250456,0,0,45798011,0,0,37687493,0,36698641,37151489,0,37462899,36967760,36831384,0,0,0
0,0,37352724,46318486,36406084,45451030,37236192,37272304,0,0,45890821,0,0,37758245,0,36723462,37125960,0,37497391,37159057,36897178,0,0,0
0,0,37572133,46319239,36675593,45469453,37297575,37376511,0,0,45864744,0,0,37818422,0,37060093,37329627,0,37562718,37215394,36934655,0,0,0
0,0,37658180,46336549,36801356,45491496,37400326,37486076,0,0,45985205,0,0,37823889,0,37320332,37365298,0,37594151,37394249,37186044,0,0,0
0,0,38041882,46336839,36913780,45620113,37525522,37482342,0,0,45825613,0,0,37834162,0,37380682,37405118,0,37851742,37732103,37171688,0,0,0
0,0,38136717,46367086,37302579,45632494,37538019,37588704,0,0,45917452,0,0,38200199,0,37489726,37518884,0,37959059,37920890,37445132,0,0,0
0,0,38229233,46383356,37349700,45615898,37666518,37719544,0,0,45902985,0,0,38384345,0,37717748,37637382,0,38132458,38026681,37496130,0,0,0
0,0,38292469,46511758,37378745,45766790,37760106,37877624,0,0,45993537,0,0,38400650,0,37748994,37855963,0,38341694,38098544,37743367,0,0,0
0,0,38273076,46547693,37969258,45630726,37933082,38194729,0,0,45959828,0,0,38422825,0,37800781,37901704,0,38367701,38174982,38025558,0,0,0
0,0,38516284,46477747,37963062,45488349,38225068,38211475,0,0,46101975,0,0,38691000,0,38284122,37927621,0,38386329,38343602,38110724,0,0,0
0,0,38534059,46588151,38378421,45779532,38317319,38269961,0,0,46076741,0,0,38730656,0,38280025,38228285,0,38472606,38606677,38582648,0,0,0
0,0,38701494,46638108,38645467,45712373,38809689,38794778,0,0,46171371,0,0,39305576,0,38469334,38258284,0,38517306,38684469,38965676,0,0,0
0,0,43328178,58489695,42299386,58290159,42271670,43717175,0,0,59108225,0,0,44324703,0,42543001,43068434,0,44604259,43031468,41276855,0,0,0
0,0,43872189,59705897,43175218,58292053,43628560,43788726,0,0,59158699,0,0,44382607,0,42963974,43268660,0,44938058,44293040,41432491,0,0,0
0,0,44349418,59939488,43611146,58336030,43732455,44161817,0,0,59251150,0,0,45273939,0,43735907,43633562,0,44930771,44479201,42954608,0,0,0
0,0,44746806,59943862,43590143,58302776,44279726,44540471,0,0,59296382,0,0,45330144,0,43995998,44411981,0,44936201,44427469,44273573,0,0,0
0,0,45072474,59914249,43944716,58652518,44763419,44879454,0,0,59229430,0,0,45350196,0,44079118,44569511,0,45410106,44641424,44368079,0,0,0
0,0,45315813,60004435,44125759,58631276,44839273,44883005,0,0,59163392,0,0,45526764,0,44309864,44592830,0,45469754,45114746,44759039,0,0,0
0,0,45325000,60026737,44205959,58657841,45038536,45131412,0,0,59284970,0,0,45617507,0,44544842,44915154,0,45748458,45466328,44820220,0,0,0
0,0,46095249,60026761,44441007,58849779,45120150,45217231,0,0,59367147,0,0,45779409,0,44487278,45240468,0,45809437,45545474,44962043,0,0,0
0,0,46134805,60086678,44506232,58867280,45127523,45293652,0,0,59282596,0,0,46299150,0,44774613,45364226,0,46325620,45728132,45243465,0,0,0
0,0,46394009,60104709,44597057,58630285,45161925,45298692,0,0,59314469,0,0,46529096,0,44982846,45623892,0,46402127,45731884,45456005,0,0,0
0,0,46435779,60190966,44714256,58836343,45515506,45743844,0,0,59484333,0,0,46708207,0,45843733,45896817,0,46566662,45932336,45494372,0,0,0
0,0,46464710,60292295,45625293,58978009,45747107,46659813,0,0,59411181,0,0,46808787,0,45987383,46125640,0,46589263,45920210,46222372,0,0,0
0,0,46508478,60294962,45686234,58848253,45966389,46737239,0,0,59563808,0,0,47039518,0,46379210,46195322,0,46644781,46665219,46558247,0,0,0
0,0,46464804,60323629,45730663,59097288,46707648,46826328,0,0,59610815,0,0,47141763,0,46448938,46301269,0,46962777,46697266,46700655,0,0,0
0,0,46828732,60482813,45988347,58999449,47133509,47031082,0,0,59728903,0,0,47502535,0,46747416,46342826,0,47030532,46897956,47989368,0,0,0
0,0,14565212,17040814,14881224,17255189,14634793,14268803,0,0,17488196,0,0,14858291,0,14594192,14834534,0,14877157,14652469,13870687,0,0,0
0,0,14753437,17538848,14877326,17271427,14842856,14745115,0,0,17518816,0,0,14954272,0,14770902,14939721,0,14876130,15053121,14654487,0,0,0
0,0,14876104,17639663,14941697,17293423,14911484,14930280,0,0,17481366,0,0,15060192,0,14888572,14983441,0,15119471,15163172,14884444,0,0,0
0,0,15025829,17663367,14948910,17331802,15044517,15038419,0,0,17461029,0,0,15060172,0,14937648,15119526,0,15169615,15148543,14894837,0,0,0
0,0,15072661,17672192,14968622,17361854,15151684,15110093,0,0,17591652,0,0,15111211,0,14915619,15112288,0,15190203,15185134,14956122,0,0,0
0,0,15083086,17671270,14992629,17442133,15138283,15111045,0,0,17565730,0,0,15259800,0,14945841,15195387,0,15247336,15153784,15167467,0,0,0
0,0,15091487,17681038,15050779,17276883,15275432,15179797,0,0,17629162,0,0,15254598,0,15131877,15215292,0,15277467,15253925,15249434,0,0,0
0,0,15141659,17677433,15088284,17515571,15304541,15225534,0,0,17500600,0,0,15338911,0,15179789,15220779,0,15312824,15372236,15325613,0,0,0
0,0,15152809,17734384,15117328,17484881,15282713,15190265,0,0,17545149,0,0,15387664,0,15185077,15367086,0,15408918,15431874,15348280,0,0,0
0,0,15172618,17767824,15209944,17465109,15307964,15372187,0,0,17549763,0,0,15415846,0,15215336,15500125,0,15463759,15426219,15441967,0,0,0
0,0,15373199,17795031,15416910,17531256,15329525,15455496,0,0,17528715,0,0,15496700,0,15270168,15484887,0,15457679,15466879,15427498,0,0,0
0,0,15379258,17793045,15704945,17454343,15386753,15639410,0,0,17636859,0,0,15533308,0,15469915,15523063,0,15448207,15575082,15579170,0,0,0
0,0,15400241,17761333,15880998,17457239,15525853,15659163,0,0,17552138,0,0,15768623,0,15586460,15555250,0,15489066,15680972,15658114,0,0,0
0,0,15449474,17852684,16889436,17353572,15549175,15663347,0,0,17678155,0,0,15859809,0,15616602,15752855,0,15567709,15671959,15955537,0,0,0
0,0,15585381,17887112,16954527,17583024,15628117,15907736,0,0,17614178,0,0,15880697,0,15654138,15787195,0,15990846,15742330,16304380,0,0,0
0,0,35443125,44136447,35848602,44343401,34796098,34629806,0,0,44949383,0,0,36187981,0,34915580,35645771,0,36167014,35513743,33480640,0,0,0
0,0,35880959,45289052,36023378,44358891,36015084,36267779,0,0,44890168,0,0,36437026,0,35620819,36211859,0,36453817,36522604,35795184,0,0,0
0,0,36502773,45271924,36106594,44397813,36276083,36564486,0,0,44980599,0,0,36469466,0,35616424,36284657,0,36828543,36534140,35967115,0,0,0
0,0,36537122,45374457,36260381,44410911,36469620,36579663,0,0,45038009,0,0,36599468,0,36074460,36487664,0,36864624,36725329,36211653,0,0,0
0,0,36570337,45401989,36237534,44581559,36692956,36665013,0,0,45075024,0,0,36616114,0,36370646,36676498,0,37009041,36684729,36503695,0,0,0
0,0,36780457,45414699,36261640,44606760,36733685,36703310,0,0,44947394,0,0,36812704,0,36370877,36867809,0,37059232,37029064,36663173,0,0,0
0,0,36837793,45394734,36405073,44686396,36881642,36763849,0,0,44954536,0,0,36938420,0,36682566,36938735,0,37028968,37141315,37083197,0,0,0
0,0,36862950,45452977,36534919,44836916,36920980,36946936,0,0,44987277,0,0,37153844,0,36781329,37070728,0,37295255,37269725,37112364,0,0,0
0,0,36898964,45475344,36800144,44803504,36957330,36971750,0,0,44995795,0,0,37257792,0,36813911,37131302,0,37398249,37450132,37113331,0,0,0
0,0,37066389,45517320,36873007,44518188,36990483,37417905,0,0,44985137,0,0,37481305,0,36855401,37334805,0,37503361,37568036,37426324,0,0,0
0,0,37145565,45545580,37585486,44838587,37385655,37594706,0,0,45150368,0,0,37758971,0,36934258,37517922,0,37504411,37679044,37516656,0,0,0
0,0,37383327,45636955,37619017,44763799,37631113,38037581,0,0,45046030,0,0,37890867,0,37298288,37714326,0,37550448,37939978,37840465,0,0,0
0,0,37533762,45546365,37648722,44841716,37658975,38029507,0,0,45214096,0,0,37933935,0,37406740,37836170,0,37582476,38075098,37942056,0,0,0
0,0,37556257,45678257,38223101,44809158,37841444,38129327,0,0,45187293,0,0,38329934,0,38173969,37914036,0,37639904,38220749,38646040,0,0,0
0,0,38191648,45771682,38380112,44933533,37855909,38848934,0,0,45297211,0,0,38769968,0,38242896,38579663,0,39027751,38209687,39216421,0,0,0
0,0,45443222,60179050,45411733,60415583,44005551,44351154,0,0,61378824,0,0,46621238,0,44048183,45807763,0,46891610,45941029,42637435,0,0,0
0,0,45932780,61880436,45793394,60484556,45716548,46677268,0,0,61316681,0,0,46641466,0,45494720,45930017,0,47075648,46971755,45616464,0,0,0
0,0,46610224,62034848,46189682,60489961,46225036,47284587,0,0,61319552,0,0,46860494,0,45620239,46338844,0,47352129,47096372,46488379,0,0,0
0,0,46913392,62130726,46451702,60551795,47077133,47287728,0,0,61443429,0,0,47016474,0,45777981,46547598,0,47451460,47170557,46707212,0,0,0
0,0,46960257,62142830,46523316,60835565,47296250,47356315,0,0,61380991,0,0,47163055,0,46554828,46577493,0,47797169,47281648,47115265,0,0,0
0,0,47268035,62113537,46859316,60879975,47349395,47477251,0,0,61354876,0,0,47222508,0,46926767,47313860,0,48034150,47518816,47406830,0,0,0
0,0,47483364,62164885,46946605,60921951,47530109,47741734,0,0,61542759,0,0,47342815,0,47063392,47741713,0,48051077,47528598,47738163,0,0,0
0,0,47517962,62229374,47070525,60636293,47528074,47707974,0,0,61443236,0,0,47391537,0,47138003,47920237,0,48205157,48020131,48143809,0,0,0
0,0,47632926,62236307,47082701,60974218,47603009,47797298,0,0,61492392,0,0,48068910,0,47170184,47958985,0,48247948,48215429,48143527,0,0,0
0,0,47710198,62277761,47171488,61156905,48114709,47877771,0,0,61427440,0,0,48499353,0,47240908,47982641,0,48296562,48707295,48384173,0,0,0
0,0,47995937,62323622,47680976,61136966,48422410,48439115,0,0,61518058,0,0,48548652,0,47322435,48314458,0,48332026,48761673,48508840,0,0,0
0,0,48043457,62461139,47701698,61152920,48467360,48774760,0,0,61729537,0,0,49177318,0,47908568,48511916,0,48553529,48807197,48668992,0,0,0
0,0,48467701,62376944,48898390,61161108,48790587,49440603,0,0,61798774,0,0,49179241,0,48203254,48838568,0,48669060,49133658,49143266,0,0,0
0,0,48662678,62536592,48940094,61236326,48808291,49471818,0,0,61774373,0,0,49518477,0,49381105,48906095,0,48747400,49266891,49514366,0,0,0
0,0,49242892,62628325,49086046,61303125,48818434,49929241,0,0,61942044,0,0,49633404,0,49630096,49806839,0,50174590,49646773,50575535,0,0,0
0,0,68187018,88733237,67617104,89077270,65879852,66645025,0,0,90162946,0,0,69081342,0,65766624,67673594,0,69260982,68490173,64683502,0,0,0
0,0,68370105,90998011,67609375,89156317,67723012,69040358,0,0,90189041,0,0,69393275,0,67690567,67755789,0,70021100,69077790,67217379,0,0,0
0,0,68598452,91138324,68820405,89164962,69012624,69608244,0,0,90185918,0,0,69468938,0,67709633,68908369,0,70077101,69265767,68555160,0,0,0
0,0,69296366,91219669,69082086,89263612,69591063,69867373,0,0,90201068,0,0,69526605,0,68159538,68965193,0,70161062,69541667,69637452,0,0,0
0,0,69544856,91219496,69161187,89170595,70022806,70106011,0,0,90317316,0,0,69619201,0,68944874,69619090,0,70864289,69715548,70345031,0,0,0
0,0,69592633,91327590,69577943,89648241,70342163,70094027,0,0,90358450,0,0,69723602,0,69447407,70276221,0,70906276,70005180,70360392,0,0,0
0,0,70016984,91336626,69746655,89630137,70563966,70247049,0,0,90399478,0,0,70293671,0,69469605,70426898,0,71044744,70136623,70363814,0,0,0
0,0,70042177,91416776,69734501,89772425,70883579,70239678,0,0,90444647,0,0,70399824,0,69457479,70526947,0,71094814,70860781,71213384,0,0,0
0,0,70171204,91442681,69741302,89746884,70931178,70451382,0,0,90514943,0,0,71044281,0,69620716,70471245,0,71177995,71319616,71572348,0,0,0
0,0,70383430,91450213,69965888,89891991,70995885,70553987,0,0,90449145,0,0,71135928,0,69963653,70955777,0,71170205,71793027,71598985,0,0,0
0,0,70630161,91562466,70163475,89935555,71188375,71293232,0,0,90584689,0,0,71390941,0,70172134,71170460,0,71392802,72057644,71649513,0,0,0
